,n_1,n_2
31603,-5.9998813,16.48614
31604,-5.995364,16.475811
31605,-5.992615,16.463135
31606,-5.9925256,16.45918
31607,-5.99361,16.467
31608,-5.9947333,16.46028
31609,-5.993632,16.45846
31610,-5.99282,16.456976
31611,-6.001813,16.472383
31612,-5.998572,16.46655
31613,-56.048767,15.471492
31614,-55.98945,15.456559
31615,41.646454,-1.0798851
31616,41.66402,-1.0897691
31617,41.664967,-1.0884067
31618,41.6594,-1.0897542
31619,41.66137,-1.09001
31620,41.662823,-1.0897918
31621,41.649944,-1.0821058
31622,41.65706,-1.0870578
31623,41.6545,-1.0841249
31624,14.818432,-62.465847
31625,14.819649,-62.464447
31626,14.820375,-62.466537
31627,14.819794,-62.465427
31628,14.818851,-62.46432
31629,14.806432,-62.503574
31630,14.809058,-62.49617
31631,14.820829,-62.468536
31632,14.820157,-62.47168
31633,14.813434,-62.487972
31634,14.816189,-62.479427
31635,13.328072,-68.161125
31636,13.366732,-68.16334
31637,13.4033985,-68.1637
31638,13.228586,-68.15659
31639,13.201622,-68.154976
31640,13.292178,-68.15897
31641,13.259055,-68.157555
31642,13.469753,-68.16859
31643,13.499092,-68.172134
31644,13.439121,-68.16639
31645,13.533931,-68.17941
31646,4.662404,-42.470215
31647,4.599844,-42.49055
31648,4.6305585,-42.481056
31649,4.8101063,-42.405136
31650,4.77536,-42.42255
31651,4.844791,-42.39001
31652,4.8701982,-42.376907
31653,4.9220085,-42.345047
31654,4.9105277,-42.352375
31655,4.893384,-42.36403
31656,4.7393217,-42.438137
31657,4.701328,-42.454556
31658,-50.772243,6.635815
31659,-50.758106,6.5467315
31660,-50.764812,6.5654564
31661,-50.768585,6.5845876
31662,-50.76974,6.601237
31663,-50.771057,6.620407
31664,-50.670994,6.4568186
31665,-50.717457,6.4869266
31666,-50.7322,6.497776
31667,-50.74356,6.5120716
31668,-50.752357,6.527051
31669,-50.700836,6.473994
31670,-50.686672,6.46432
31671,45.271305,0.7614768
31672,45.283394,0.72365487
31673,45.235744,0.84743494
31674,45.256603,0.80062306
31675,44.911755,1.3484128
31676,45.00389,1.2353492
31677,44.8128,1.4602988
31678,44.697464,1.5876819
31679,45.073498,1.1337122
31680,45.114197,1.0692197
31681,45.176258,0.9676377
31682,45.20814,0.90645087
31683,44.17106,2.1276245
31684,44.44645,1.8520591
31685,44.568756,1.7225524
31686,44.32507,1.9753453
31687,44.059753,2.2371786
31688,43.937557,2.3603706
31689,43.726303,2.5865288
31690,43.82269,2.4813735
31691,43.582157,2.7551234
31692,43.533363,2.813461
31693,43.645657,2.6805217
31694,43.427696,2.9283872
31695,43.455578,2.900964
31696,43.49245,2.8606522
31697,40.844193,-68.74775
31698,40.851776,-68.74973
31699,40.860683,-68.75196
31700,40.837696,-68.74464
31701,40.830475,-68.742256
31702,40.823975,-68.73912
31703,40.81521,-68.73603
31704,40.88319,-68.75731
31705,40.876606,-68.75676
31706,40.86824,-68.75379
31707,40.898586,-68.75692
31708,40.8888,-68.75723
31709,40.893677,-68.75769
31710,45.83462,-45.110203
31711,45.8451,-45.11618
31712,45.851532,-45.119846
31713,45.82273,-45.104435
31714,45.81071,-45.09874
31715,45.80585,-45.0958
31716,45.801178,-45.094482
31717,45.802933,-45.093964
31718,45.798046,-45.094982
31719,45.794113,-45.09137
31720,-51.9228,6.5029984
31721,-51.931335,6.509502
31722,-51.949215,6.52531
31723,-51.93984,6.5169854
31724,-51.91395,6.493179
31725,48.25667,-7.525751
31726,48.256138,-7.52419
31727,48.25669,-7.5241437
31728,48.259888,-7.5287447
31729,48.257816,-7.527064
31730,48.257847,-7.527415
31731,48.261585,-7.526694
31732,48.26162,-7.5293417
31733,15.1883745,-60.798916
31734,15.188229,-60.797848
31735,15.188942,-60.798695
31736,15.187467,-60.80028
31737,15.164502,-60.786125
31738,15.167997,-60.789543
31739,15.186953,-60.796925
31740,15.184514,-60.794144
31741,15.17497,-60.791077
31742,15.18026,-60.792583
31743,-8.745076,-41.317783
31744,-8.733259,-41.323532
31745,-8.765237,-41.309513
31746,-8.755586,-41.31398
31747,-8.7916565,-41.297787
31748,-8.783788,-41.30151
31749,-8.774093,-41.305923
31750,-8.80878,-41.29003
31751,-8.816427,-41.28651
31752,-8.799117,-41.294907
31753,-8.843003,-41.277355
31754,-8.833882,-41.28032
31755,-8.82725,-41.282932
31756,-8.849395,-41.275284
31757,-8.856018,-41.274048
31758,-10.916158,-37.69876
31759,-10.931625,-37.746716
31760,-10.923414,-37.72195
31761,-10.940625,-37.774826
31762,-10.9500675,-37.802467
31763,-10.961584,-37.832813
31764,-10.986767,-37.90861
31765,-10.996179,-37.936665
31766,-11.002731,-37.96256
31767,-10.980541,-37.88701
31768,-10.971533,-37.858875
31769,-10.895924,-37.632008
31770,-10.907016,-37.674137
31771,-10.90194,-37.65173
31772,-10.923829,-39.52739
31773,-10.931832,-39.52676
31774,-10.945407,-39.527935
31775,-10.939532,-39.52724
31776,-10.903443,-39.53578
31777,-10.89568,-39.539845
31778,-10.910355,-39.532257
31779,-10.916513,-39.52977
31780,-10.958742,-39.528675
31781,-10.952663,-39.52763
31782,-10.970514,-39.532875
31783,-10.965722,-39.53101
31784,-10.97557,-39.53553
31785,-10.980084,-39.539577
31786,-75.60146,19.953682
31787,-75.59476,19.955574
31788,-75.57758,19.958614
31789,-75.58635,19.956974
31790,51.033577,-4.6788177
31791,51.077057,-4.6731534
31792,51.0473,-4.674829
31793,50.99732,-4.685183
31794,51.003574,-4.6844335
31795,51.014957,-4.683075
31796,51.024822,-4.6831665
31797,50.99434,-4.682919
31798,50.996082,-4.6846805
31799,50.994286,-4.6858444
31800,51.00441,-4.6881466
31801,51.001812,-4.6881924
31802,8.566942,-66.93166
31803,8.576217,-66.934044
31804,8.571779,-66.933235
31805,8.587681,-66.938965
31806,8.588747,-66.93877
31807,8.586595,-66.94029
31808,8.58351,-66.941765
31809,8.588177,-66.93881
31810,8.58672,-66.938774
31811,8.578649,-66.93422
31812,8.583182,-66.93735
31813,7.412619,-59.926003
31814,7.401816,-59.91135
31815,7.2598257,-59.850487
31816,7.3321276,-59.873055
31817,7.3117576,-59.86455
31818,7.286085,-59.856205
31819,7.386812,-59.899647
31820,7.3541455,-59.881466
31821,7.370667,-59.888977
31822,-3.6232274,-33.706535
31823,-3.5942812,-33.755226
31824,-3.5497236,-33.8351
31825,-3.573483,-33.789135
31826,-3.6519027,-33.661503
31827,-3.693245,-33.599583
31828,-3.7364762,-33.535496
31829,-3.8283937,-33.392986
31830,-3.7836213,-33.4638
31831,-3.8686662,-33.324936
31832,-3.9778032,-33.140648
31833,-4.0049324,-33.098324
31834,-4.0321026,-33.06164
31835,-3.9480603,-33.190304
31836,-3.9127421,-33.250294
31837,-7.1578474,-36.224945
31838,-7.1597037,-36.22024
31839,-7.162425,-36.211548
31840,-7.16071,-36.215683
31841,-7.1514816,-36.231335
31842,-7.149829,-36.232464
31843,-7.1535187,-36.229923
31844,-7.1554585,-36.227768
31845,39.766388,1.8495092
31846,39.771893,1.8560535
31847,39.775352,1.8615283
31848,39.745216,1.838179
31849,39.760044,1.8457137
31850,39.753242,1.8423927
31851,39.705727,1.8249762
31852,39.716846,1.8283787
31853,39.726105,1.8313552
31854,39.73631,1.834663
31855,-9.952678,-51.70977
31856,-9.952768,-51.711018
31857,-9.947467,-51.71348
31858,-9.952324,-51.708282
31859,-9.95265,-51.70725
31860,-9.955487,-51.706608
31861,-9.955605,-51.705296
31862,-9.954357,-51.706116
31863,-9.955722,-51.705334
31864,20.532167,-64.619125
31865,20.523304,-64.60986
31866,20.514952,-64.602844
31867,20.492493,-64.581665
31868,20.499077,-64.58842
31869,20.506536,-64.59611
31870,20.618507,-64.70423
31871,20.551556,-64.63901
31872,20.560156,-64.64817
31873,20.543633,-64.62891
31874,20.605013,-64.69275
31875,20.588036,-64.67725
31876,20.576668,-64.664474
31877,49.561802,-4.077836
31878,49.54282,-4.121355
31879,49.532898,-4.143396
31880,49.499233,-4.181274
31881,49.50959,-4.176568
31882,49.518314,-4.1667686
31883,49.52671,-4.156056
31884,49.482567,-4.18727
31885,49.47205,-4.1875634
31886,49.490852,-4.1850367
31887,49.46411,-4.1880245
31888,12.087458,-68.90952
31889,12.108023,-68.904335
31890,12.0702,-68.91454
31891,12.050245,-68.91944
31892,12.126212,-68.89843
31893,12.141506,-68.89179
31894,12.1713705,-68.88795
31895,12.199816,-68.8835
31896,-56.387596,14.146525
31897,-56.38407,14.129882
31898,45.43058,1.3141524
31899,45.412197,1.382238
31900,45.38586,1.4585959
31901,45.355267,1.539827
31902,45.31988,1.629886
31903,45.25001,1.7657642
31904,45.204193,1.8415685
31905,44.800785,2.3426452
31906,44.92679,2.2076194
31907,45.126965,1.9552618
31908,45.0296,2.0868874
31909,43.82922,3.143264
31910,43.745987,3.2021286
31911,43.78224,3.175939
31912,44.144943,2.9162035
31913,44.04153,2.9933803
31914,43.95413,3.0560932
31915,43.886074,3.104232
31916,44.249775,2.836696
31917,44.404556,2.7106106
31918,44.66314,2.4787407
31919,44.532173,2.5987675
31920,52.658867,-6.7726636
31921,52.658005,-6.754229
31922,52.64762,-6.6975765
31923,52.64773,-6.7103376
31924,52.651592,-6.7216687
31925,52.655193,-6.735454
31926,52.651608,-6.668467
31927,52.655037,-6.6608796
31928,52.65282,-6.683574
31929,52.657173,-6.65251
31930,41.80297,1.856781
31931,41.80225,1.8584707
31932,41.80214,1.8568323
31933,41.808723,1.8523697
31934,41.804356,1.8557926
31935,41.806667,1.8540783
31936,41.833633,1.8435585
31937,41.82518,1.8460715
31938,41.81689,1.8482008
31939,41.811436,1.8500593
31940,45.964848,-30.621855
31941,45.971992,-30.624853
31942,45.971153,-30.624556
31943,45.96066,-30.626566
31944,45.95843,-30.62723
31945,45.96476,-30.626947
31946,45.968575,-30.62579
31947,45.95859,-30.628752
31948,8.311127,-60.14616
31949,8.298186,-60.139076
31950,8.288331,-60.134098
31951,8.279794,-60.130836
31952,8.271966,-60.12728
31953,8.265869,-60.12682
31954,8.26065,-60.126244
31955,5.7824264,-42.294167
31956,5.7676105,-42.297512
31957,5.7509694,-42.301884
31958,5.7328844,-42.30849
31959,5.6706386,-42.346985
31960,5.714233,-42.322205
31961,5.693598,-42.33371
31962,5.6493645,-42.362564
31963,5.6253796,-42.382103
31964,-48.582516,5.6626477
31965,-48.59244,5.6585445
31966,-48.588223,5.6598053
31967,-48.595272,5.653895
31968,-48.598274,5.648255
31969,-48.600525,5.642012
31970,-48.579823,5.66402
31971,38.19399,0.7439022
31972,38.163956,0.72531533
31973,38.252422,0.774926
31974,38.225166,0.7604662
31975,38.278122,0.78645605
31976,38.30725,0.8025649
31977,38.394596,0.85383713
31978,38.37568,0.84219253
31979,38.354694,0.82969475
31980,38.32978,0.81532997
31981,38.424824,0.87511206
31982,38.43185,0.8829794
31983,38.410973,0.8646921
31984,38.437923,0.8883567
31985,7.2605333,-54.189117
31986,7.2486258,-54.192528
31987,7.2369146,-54.20189
31988,7.2285247,-54.209267
31989,7.206926,-54.27951
31990,7.2043395,-54.26464
31991,7.204014,-54.2511
31992,7.209904,-54.239952
31993,7.215847,-54.228573
31994,7.2228727,-54.219067
31995,-53.073956,26.96766
31996,-53.07725,26.969303
31997,-53.08207,26.973871
31998,-53.08476,26.97539
31999,39.77131,1.8508117
32000,39.775993,1.8570056
32001,39.780582,1.8630311
32002,39.74957,1.8386858
32003,39.764977,1.8467915
32004,39.758183,1.8430066
32005,39.710125,1.824267
32006,39.72,1.8276471
32007,39.730267,1.830553
32008,39.741253,1.8348029
32009,21.975136,-63.718246
32010,21.967493,-63.73226
32011,21.97158,-63.72572
32012,21.95859,-63.805157
32013,21.953398,-63.7962
32014,21.94918,-63.786655
32015,21.945858,-63.77485
32016,21.94741,-63.768333
32017,21.958603,-63.745728
32018,21.962696,-63.7394
32019,21.950024,-63.759613
32020,21.95437,-63.751625
32021,8.956459,-36.247616
32022,8.957088,-36.25382
32023,8.958872,-36.259373
32024,8.959333,-36.265327
32025,8.963948,-36.30863
32026,8.967217,-36.322502
32027,8.959808,-36.27322
32028,8.962026,-36.292786
32029,8.960473,-36.28219
32030,2.457236,-45.492775
32031,2.4589913,-45.492916
32032,2.4544294,-45.495407
32033,2.4535844,-45.508286
32034,2.4551013,-45.509834
32035,2.4580724,-45.514084
32036,2.4503734,-45.50251
32037,2.450548,-45.505592
32038,2.4502838,-45.50081
32039,2.451421,-45.497364
32040,2.4505904,-45.499886
32041,-9.845611,-44.451313
32042,-9.76955,-44.551727
32043,-9.718013,-44.605625
32044,-9.6589775,-44.666157
32045,-9.796767,-44.51761
32046,-9.82635,-44.48059
32047,-9.0115595,-45.397034
32048,-8.941374,-45.498184
32049,-8.839162,-45.657574
32050,-8.880001,-45.59116
32051,-9.296988,-45.043945
32052,-9.402705,-44.928074
32053,-9.59256,-44.7341
32054,-9.498058,-44.828873
32055,-9.193524,-45.162563
32056,-9.103999,-45.275017
32057,-8.6984625,-45.878605
32058,-8.743658,-45.813023
32059,-8.724584,-45.844814
32060,-8.797157,-45.724747
32061,-8.767012,-45.774673
32062,39.193226,-2.8049939
32063,39.168594,-2.7940476
32064,39.140736,-2.780287
32065,39.07426,-2.753869
32066,39.11123,-2.7690089
32067,38.71881,-2.5961204
32068,38.802937,-2.6349504
32069,38.53843,-2.5102785
32070,38.633476,-2.5560172
32071,38.873543,-2.666872
32072,38.918556,-2.686543
32073,38.991177,-2.7178657
32074,39.0346,-2.7356262
32075,38.34981,-2.416461
32076,38.43902,-2.4615426
32077,38.26604,-2.3733933
32078,38.169586,-2.3218937
32079,37.945583,-2.1978428
32080,37.99001,-2.2234998
32081,38.044548,-2.2530365
32082,38.10646,-2.2872355
32083,37.8723,-2.1563094
32084,37.84264,-2.1412096
32085,37.906242,-2.175208
32086,37.815147,-2.1263032
32087,3.1007574,-65.74002
32088,3.102917,-65.746826
32089,3.10185,-65.74259
32090,3.098689,-65.7327
32091,3.0997894,-65.73615
32092,3.0980954,-65.73098
32093,3.0954723,-65.72653
32094,3.096659,-65.72862
32095,3.0920386,-65.71947
32096,3.0927594,-65.722244
32097,3.0941184,-65.72411
32098,3.0903687,-65.71684
32099,-4.711991,-37.784527
32100,-4.7153583,-37.80407
32101,-4.7247643,-37.857544
32102,-4.7231803,-37.840828
32103,-4.7190013,-37.818695
32104,-4.713519,-37.978504
32105,-4.7245493,-37.896225
32106,-4.724712,-37.874954
32107,-4.72284,-37.918884
32108,-4.7186337,-37.946453
32109,-4.699755,-38.07215
32110,-12.661424,-42.853943
32111,-12.658705,-42.84106
32112,-12.662649,-42.877686
32113,-12.66323,-42.866367
32114,-12.6616335,-42.88882
32115,-12.66099,-42.897232
32116,-12.65788,-42.91112
32117,-12.65952,-42.90491
32118,-12.652842,-42.917713
32119,-69.10889,10.935001
32120,-10.301743,-10.40373
32121,-29.205856,40.626163
32122,-29.208906,40.63686
32123,-29.204378,40.61947
32124,-29.21312,40.64879
32125,-29.21679,40.65768
32126,-29.22208,40.668293
32127,-29.227833,40.678246
32128,-29.231655,40.68592
32129,-29.250174,40.71577
32130,-29.234089,40.692123
32131,-29.242128,40.70538
32132,-29.238062,40.69894
32133,-29.201822,40.603046
32134,-29.201998,40.611454
32135,-29.20105,40.59602
32136,2.46215,-48.446995
32137,2.4675505,-48.44622
32138,2.4656377,-48.446175
32139,2.4651768,-48.44529
32140,2.4631755,-48.44715
32141,2.4730155,-48.44559
32142,2.4711258,-48.445984
32143,2.4745002,-48.448437
32144,2.4765646,-48.44983
32145,4.1777587,-47.292713
32146,4.2426386,-47.282234
32147,4.2186885,-47.28513
32148,4.199498,-47.28899
32149,4.2658863,-47.28117
32150,4.0964994,-47.298542
32151,4.108287,-47.300064
32152,4.0858803,-47.296883
32153,4.1404376,-47.299152
32154,4.1252923,-47.300533
32155,4.16046,-47.29603
32156,-1.4181681,-28.269407
32157,-1.4208609,-28.259531
32158,-1.4149743,-28.27732
32159,-1.436205,-28.224436
32160,-1.4290255,-28.23804
32161,-1.423151,-28.249218
32162,-1.4143859,-28.28445
32163,-1.4163946,-28.290628
32164,-5.7107425,30.953753
32165,-5.7018614,30.918716
32166,-5.7065554,30.927532
32167,-5.7078357,30.93287
32168,-5.7100234,30.949226
32169,-5.708677,30.94149
32170,43.859177,5.5520372
32171,43.873497,5.544817
32172,43.841446,5.562712
32173,43.831024,5.569144
32174,43.819267,5.576983
32175,43.795307,5.5934
32176,43.806446,5.586329
32177,43.766617,5.6126533
32178,43.754475,5.623714
32179,43.781765,5.602525
32180,47.941532,-30.883045
32181,47.942947,-30.882639
32182,47.942772,-30.888054
32183,47.939175,-30.891226
32184,47.933838,-30.891556
32185,47.952885,-30.907143
32186,47.937195,-30.895182
32187,47.94482,-30.899881
32188,5.998819,-45.245316
32189,6.009254,-45.23919
32190,5.896369,-45.277206
32191,5.93895,-45.268593
32192,5.9193125,-45.274113
32193,5.9855027,-45.25296
32194,5.95807,-45.262154
32195,5.973177,-45.257835
32196,5.7972093,-45.307446
32197,5.854079,-45.28745
32198,5.834569,-45.294582
32199,5.81612,-45.301395
32200,5.8757534,-45.281742
32201,-1.8627967,-30.979979
32202,-1.8776721,-30.98739
32203,-1.8926778,-30.99771
32204,-1.8130585,-30.964058
32205,-1.8462638,-30.973911
32206,-1.8286909,-30.967937
32207,-1.9096317,-31.00769
32208,-1.7831901,-30.954294
32209,-1.7958138,-30.959497
32210,-51.976917,8.043805
32211,-51.974083,8.0375185
32212,-51.97107,8.031254
32213,35.62236,43.800667
32214,35.63431,43.804825
32215,35.660404,43.809067
32216,35.64696,43.806206
32217,35.76164,43.84187
32218,35.775684,43.84815
32219,35.770252,43.84401
32220,35.740246,43.834625
32221,35.750195,43.838123
32222,35.730537,43.830627
32223,35.719555,43.828415
32224,35.708603,43.824314
32225,35.68529,43.816837
32226,35.697453,43.82187
32227,35.67346,43.813343
32228,4.911487,-50.820164
32229,4.8949256,-50.84201
32230,5.0939703,-50.632195
32231,5.138002,-50.59512
32232,5.0521765,-50.66892
32233,4.9571557,-50.764683
32234,4.9326053,-50.79436
32235,4.983551,-50.739086
32236,5.0172143,-50.705696
32237,5.3554745,-50.4025
32238,5.214646,-50.530933
32239,5.24476,-50.504642
32240,5.179338,-50.560833
32241,5.308209,-50.44998
32242,5.2819176,-50.473133
32243,5.3346367,-50.42337
32244,4.631123,-29.069017
32245,4.630355,-29.068684
32246,4.632783,-29.071285
32247,4.628793,-29.065863
32248,4.62963,-29.067352
32249,4.645674,-29.070753
32250,4.6428437,-29.068953
32251,4.640128,-29.0686
32252,4.6378055,-29.069653
32253,4.634609,-29.070835
32254,4.636404,-29.071146
32255,-2.4299927,-25.9809
32256,-2.4040227,-25.994308
32257,-2.3776367,-26.009403
32258,-2.3587332,-26.022646
32259,-2.4567988,-25.968208
32260,-2.4904296,-25.958635
32261,-2.5544276,-25.945143
32262,-2.5223284,-25.95006
32263,-2.5854683,-25.942007
32264,-2.6141262,-25.940666
32265,-2.6433697,-25.941149
32266,-2.664444,-25.941994
32267,-2.6866457,-25.943918
32268,-2.7047806,-25.945488
32269,-2.7252455,-25.948847
32270,-2.7432902,-25.955881
32271,-76.511185,20.44738
32272,-76.51341,20.440561
32273,-76.50956,20.453695
32274,-76.50884,20.463865
32275,-76.531624,20.421036
32276,-76.52541,20.424938
32277,-76.5161,20.434504
32278,-76.519646,20.429056
32279,-20.236494,-6.218755
32280,-20.2248,-6.204933
32281,-20.222845,-6.2044454
32282,-20.22516,-6.211311
32283,21.071291,13.882727
32284,21.071224,13.884738
32285,21.071209,13.881651
32286,36.72248,11.535952
32287,36.701973,11.535919
32288,36.755245,11.537199
32289,36.736736,11.536967
32290,36.804462,11.542266
32291,36.780033,11.538754
32292,34.411015,1.6886915
32293,34.42589,1.7077863
32294,34.371864,1.6450704
32295,34.394794,1.6677145
32296,34.303104,1.5765017
32297,34.169537,1.4496863
32298,34.251476,1.5284293
32299,34.34824,1.6203725
32300,34.437447,1.7265775
32301,33.183983,0.30143517
32302,33.19164,0.35095316
32303,33.18619,0.32668543
32304,33.2161,0.4057494
32305,33.199085,0.3771267
32306,33.250046,0.4635612
32307,33.284264,0.506422
32308,33.354847,0.5890985
32309,-61.128906,26.519468
32310,-61.11949,26.53483
32311,-61.140686,26.505026
32312,-61.15533,26.49069
32313,42.35171,8.239533
32314,42.270298,8.463046
32315,42.219704,8.562451
32316,42.3038,8.385457
32317,42.332493,8.310546
32318,41.82579,9.158151
32319,41.762386,9.235999
32320,41.71286,9.289202
32321,41.66901,9.332988
32322,41.89598,9.061974
32323,41.956947,8.979268
32324,42.154156,8.680849
32325,42.078224,8.80491
32326,41.6203,9.386474
32327,41.639393,9.365481
32328,9.280605,-39.03759
32329,8.926743,-39.358116
32330,8.940746,-39.342983
32331,9.016497,-39.27307
32332,8.966605,-39.319283
32333,8.988077,-39.299473
32334,9.202655,-39.096493
32335,9.176439,-39.11774
32336,9.147364,-39.142937
32337,9.123528,-39.16623
32338,9.041441,-39.24842
32339,9.096958,-39.193317
32340,9.071029,-39.219543
32341,9.230176,-39.076363
32342,9.255656,-39.05652
32343,-54.796726,10.286488
32344,-54.80121,10.309512
32345,-54.79164,10.264976
32346,-54.773106,10.245284
32347,43.900528,11.008652
32348,43.889484,11.0142975
32349,43.895477,11.012409
32350,43.884743,11.012632
32351,43.874386,11.010469
32352,43.880154,11.013865
32353,43.86768,11.010335
32354,43.90528,11.007107
32355,43.908688,11.003898
32356,43.91317,10.998578
32357,8.915759,-64.021454
32358,8.916197,-64.02229
32359,8.913877,-64.01843
32360,8.91044,-64.01864
32361,8.913741,-64.02266
32362,8.915704,-64.021255
32363,8.914332,-64.0221
32364,8.90709,-64.01408
32365,8.901837,-64.008354
32366,8.903703,-64.010574
32367,8.19862,-62.737045
32368,8.172023,-62.72312
32369,8.185234,-62.730923
32370,8.154285,-62.711678
32371,8.120764,-62.69451
32372,8.104498,-62.68424
32373,8.138834,-62.704475
32374,8.08578,-62.67116
32375,8.06837,-62.659283
32376,8.048967,-62.64568
32377,8.031582,-62.631813
32378,8.000704,-62.605766
32379,8.0158,-62.6183
32380,-3.1937363,-32.936874
32381,-3.2232125,-32.86215
32382,-3.16812,-33.004967
32383,-3.2686353,-32.758667
32384,-3.2457151,-32.813637
32385,-3.3160515,-32.642864
32386,-3.302456,-32.675644
32387,-3.2859964,-32.71776
32388,-3.0758047,-33.29286
32389,-3.105768,-33.189495
32390,-3.0899122,-33.242496
32391,-3.12316,-33.134125
32392,-3.1454358,-33.06571
32393,-56.081123,9.9532
32394,-56.082703,9.966971
32395,-56.08614,9.977761
32396,43.9377,13.0544815
32397,43.773045,13.073873
32398,43.726803,13.08159
32399,43.895172,13.059557
32400,43.85163,13.064051
32401,43.563313,13.103746
32402,43.654884,13.091174
32403,43.469612,13.114769
32404,43.367275,13.119261
32405,42.938953,13.07883
32406,43.00618,13.10063
32407,42.96876,13.0911875
32408,43.046795,13.106669
32409,43.184517,13.117614
32410,43.11669,13.114112
32411,43.266182,13.1204405
32412,-54.446907,11.911805
32413,-54.40757,11.916448
32414,-54.42998,11.9167185
32415,-26.450903,46.10547
32416,-26.448324,46.111652
32417,-26.453194,46.101337
32418,-26.454845,46.101112
32419,-26.454254,46.100784
32420,-26.453552,46.10125
32421,-26.459112,46.098125
32422,-26.457535,46.09786
32423,-26.462458,46.098232
32424,-26.460075,46.10068
32425,-10.815648,-50.54778
32426,-10.816323,-50.546894
32427,-10.814747,-50.546326
32428,-10.814944,-50.546474
32429,-10.823426,-50.530495
32430,-10.830424,-50.525394
32431,-10.818839,-50.53953
32432,-10.817816,-50.542168
32433,-10.815662,-50.546154
32434,-10.816475,-50.544357
32435,4.7787137,-36.07273
32436,4.7476897,-36.031933
32437,4.7114787,-35.98469
32438,4.5539594,-35.796513
32439,4.666852,-35.928993
32440,4.613936,-35.866203
32441,4.8222675,-36.131287
32442,4.800827,-36.10359
32443,4.8370633,-36.152164
32444,4.8545156,-36.175446
32445,4.387249,-35.611458
32446,4.470842,-35.700867
32447,4.3031263,-35.523476
32448,4.2161403,-35.43164
32449,4.128419,-35.341103
32450,4.059487,-35.27155
32451,3.888262,-35.11283
32452,3.9920774,-35.20688
32453,3.8484573,-35.0791
32454,3.8095992,-35.049442
32455,-10.275068,-10.391205
32456,44.560978,8.820767
32457,44.566906,8.79446
32458,44.57217,8.772228
32459,44.577675,8.739691
32460,44.581837,8.716683
32461,44.585567,8.684514
32462,44.52796,8.899877
32463,44.539406,8.873341
32464,44.551006,8.844276
32465,44.517647,8.921831
32466,44.50756,8.941883
32467,44.48478,8.97608
32468,44.496735,8.956903
32469,44.47664,8.9925585
32470,-31.212055,26.032412
32471,-31.215055,26.029665
32472,-31.212446,26.03088
32473,-9.900336,-14.52382
32474,-9.912876,-14.525634
32475,36.510353,5.749455
32476,36.491837,5.742529
32477,36.475426,5.73324
32478,36.45675,5.717819
32479,36.393936,5.6611404
32480,36.41695,5.683185
32481,36.43818,5.702271
32482,36.530315,5.750811
32483,36.366573,5.6307034
32484,2.496806,-37.880554
32485,2.4916363,-37.865566
32486,2.487992,-37.85121
32487,2.5116599,-37.932163
32488,2.500186,-37.894985
32489,2.5054631,-37.919846
32490,2.5028727,-37.90887
32491,2.5180018,-37.944767
32492,2.528153,-37.958687
32493,-6.816769,-18.929169
32494,-6.8254814,-18.924192
32495,-6.8395944,-18.920864
32496,-6.83211,-18.922148
32497,-6.851266,-18.916092
32498,-6.8552656,-18.914125
32499,-6.845374,-18.91899
32500,-6.8639703,-18.9108
32501,-6.8587446,-18.91228
32502,-6.861722,-18.911615
32503,-6.8650365,-18.910515
32504,-7.127789,-23.881788
32505,-7.131031,-23.88343
32506,-7.1244,-23.88103
32507,-7.1326942,-23.884823
32508,-7.1344175,-23.885242
32509,-7.136647,-23.885956
32510,-7.1387467,-23.886068
32511,-15.168491,-40.116215
32512,-15.163494,-40.119434
32513,-15.174741,-40.11657
32514,-15.18108,-40.113117
32515,-15.1515665,-40.125954
32516,-15.158758,-40.122196
32517,40.642445,10.718552
32518,40.66857,10.719215
32519,40.579525,10.7258415
32520,40.60008,10.723814
32521,40.618484,10.719542
32522,40.559376,10.72741
32523,40.538254,10.728684
32524,40.52262,10.733105
32525,40.50892,10.743569
32526,6.647512,-39.99753
32527,6.631114,-40.016014
32528,6.545691,-40.022087
32529,6.563888,-40.033028
32530,6.527957,-40.004448
32531,6.6041408,-40.036083
32532,6.5913916,-40.040146
32533,6.617213,-40.02859
32534,6.5786242,-40.037437
32535,-55.70548,13.981344
32536,-55.64583,14.006216
32537,-55.736607,13.98989
32538,-55.57934,14.027334
32539,-55.523724,14.045727
32540,36.066307,6.328663
32541,36.207436,6.422112
32542,36.19642,6.411284
32543,36.182022,6.397966
32544,36.12534,6.359132
32545,36.148434,6.3727255
32546,36.167263,6.386255
32547,8.983283,-33.50457
32548,8.981561,-33.504635
32549,8.984395,-33.503925
32550,8.981121,-33.50536
32551,8.989986,-33.502422
32552,8.988004,-33.505768
32553,8.98818,-33.503895
32554,8.992608,-33.501545
32555,-59.261806,25.473614
32556,-59.272095,25.490273
32557,-59.24335,25.450531
32558,29.26954,10.005348
32559,29.282625,10.001696
32560,29.308823,9.994267
32561,29.29717,9.998734
32562,29.319157,9.992278
32563,29.338524,9.988602
32564,29.333668,9.988418
32565,29.3269,9.989651
32566,29.342644,9.988853
32567,29.344002,9.990755
32568,29.34487,9.992039
32569,-54.683647,29.930262
32570,-54.680508,29.928194
32571,-54.691902,29.935999
32572,-54.687332,29.932928
32573,-54.689976,29.934511
32574,-54.700424,29.940947
32575,-54.70207,29.942184
32576,-54.69869,29.939299
32577,-54.707375,29.944181
32578,-54.705826,29.943453
32579,-54.704212,29.942572
